date,content,id,url
2021-09-22 22:35:58+00:00,"i want you, who doesn’t care about any stares",1440807111668105218,https://twitter.com/hinapiabot/status/1440807111668105218
2021-09-22 22:35:58+00:00,what if social media disappeared? would you truly know how to be yourself without the world telling you who you think you should be,1440807110002962439,https://twitter.com/oreosxnymphos/status/1440807110002962439
2021-09-22 22:35:42+00:00,"@miragenos @pomegrana_te Like, bro, I want you to be the better version of you, who is still whatever type of anarchist you are but doesn’t sound so corny about it.",1440807044521414656,https://twitter.com/tarab_ish/status/1440807044521414656
2021-09-22 22:35:42+00:00,"Sakurai is a massive troll.

He would put waluigi in as the last fighter just to fuck with all of you who said no that's dumb.

He added piranha plant.

(Still super unlikely he will get in though) https://t.co/XESH9aQ6Yy",1440807041338003459,https://twitter.com/Jacothewah/status/1440807041338003459
2021-09-22 22:35:30+00:00,@nanayawsuspence And it's made you who you are today 😎,1440806993162162184,https://twitter.com/Dede_christelle/status/1440806993162162184
2021-09-22 22:35:02+00:00,"@XxcrayzeezxX @Fredderikkk @pastajoe5 @WGRZ They are also short staffed because of a global pandemic and scared boys like you who are rushing to the hospital once your tough guy attitude goes away, and you beg for your life.",1440806874220171265,https://twitter.com/GreatWhiteBFL0/status/1440806874220171265
2021-09-22 22:34:40+00:00,@zealprecious1 @OgbeniDipo Nigerians go reply you who be your mate do you no my age,1440806782050324487,https://twitter.com/swagoondripping/status/1440806782050324487
2021-09-22 22:34:15+00:00,"@kevinosx @SinOnStream @playnewworld I can tell you who IS into fishing.

That's @jayennelle",1440806678815920128,https://twitter.com/epudds/status/1440806678815920128
2021-09-22 22:34:02+00:00,"Cosmos looks after the birth &amp; stay &amp; death of you who was lowered as a child machine in a three dimensional world.

Please enjoy this moment &amp; this place to the fullest purely.

RT s_um_mer0 https://t.co/ZKgn1egYm3",1440806624378064904,https://twitter.com/honky_tonk/status/1440806624378064904
2021-09-22 22:33:42+00:00,"You brood of vipers, how can you who are evil say anything good? ...I am not concerned that I am not known, I seek to be worthy to be known.",1440806539707576332,https://twitter.com/JesusConfucius/status/1440806539707576332
2021-09-22 22:32:57+00:00,You can’t let other people tell you who you are. You have to decide that for yourself.,1440806349697282058,https://twitter.com/Dandoy_/status/1440806349697282058
2021-09-22 22:32:49+00:00,"@Tyler_Polumbus Media jerks just like to go hyper negative.   Or they're just hyper stupid.   Chubb is a bad ass baller who has had some bad luck with injuries.   Teddy plays  two good games and media jerks are asking ""Aaron who?""   Give it some time.  Both players will show you who they are.",1440806314968432651,https://twitter.com/77Skynyrd/status/1440806314968432651
2021-09-22 22:32:38+00:00,"All of you who post stuff on whatapp Status and delete almost immediately or few minutes after , what exactly is your problem? Will your mummy or daddy beat you for posting? Or  were you in a trance when you posted it earlier? 😏",1440806271058255877,https://twitter.com/Val_therealtor/status/1440806271058255877
2021-09-22 22:31:28+00:00,"#Quran 

O you #people ! You #recite this #Verse O you who believe! Take care of yr ownselves. If yu follow the (right) guidance [&amp; enjoin what is right ( #Islamic #Monotheism ) &amp; forbid what is wrong (polytheism] no hurt can come to you from those who are in error
 5:105
#Allah",1440805979084320777,https://twitter.com/Mohammadfahim68/status/1440805979084320777
2021-09-22 22:31:03+00:00,"@22_Gilly @GentlemanSparky @MsSweetTD @HJoyceGender @EyeEdinburgh Someone like you who believes our ""gender identity"" trumps our biological sex.",1440805871542439939,https://twitter.com/lwhb__/status/1440805871542439939
2021-09-22 22:30:41+00:00,@BryceHall @VaultofGems LOL still he hasn’t removed this tweet. Any of you who bought into this scam can hold him accountable,1440805779649425409,https://twitter.com/RickieLeaks/status/1440805779649425409
2021-09-22 22:30:39+00:00,"It was you who said goodbye
Still, tears run down on your cheeks
If you are going to erase memories of yesterday like this,
that's enough. Just show me your smile",1440805773404094464,https://twitter.com/30thflr/status/1440805773404094464
